Cod;Descrição;Und;Data Movimento;Op. Tributária;Descrição;Cli. / Forne.;Nome;Modelo Doc;Nº Documento;Ordem Produção;Data Emissão;Almoxarifado;Veículo;Retirante;Qtd. Saída;Qtd. Entrada;Custo unit;Saldo Fisíco;Saldo Financeiro;Preço de venda;Lucro Unitario
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;01/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030651;               ;01/11/2023;1;0;0;0;6442;18,4317;31813,667;563455,4847;22,94228638;4,51058638
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;18/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033097;               ;18/11/2023;1;0;0;0;29724;18,4317;38379,667;701165,6817;22,94228638;4,51058638
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;13/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036303;               ;13/12/2023;1;0;0;0;273;17,6646;8427,489;153798,2955;21,98904643;4,32444643
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;14/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036403;               ;14/12/2023;1;0;0;0;24268;17,6646;32435,489;577737,9123;21,98904643;4,32444643
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;24/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037123;               ;24/12/2023;1;0;0;0;17415;17,6646;32703,389;579944,4908;21,98904643;4,32444643
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;25/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037124;               ;25/12/2023;1;0;0;0;12197;17,6646;44900,389;795399,617;21,98904643;4,32444643
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;06/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000438;               ;06/01/2024;1;0;0;0;31447;17,6033;51409,083;907193,489;23,22180264;5,61850264
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;14/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002113;               ;14/01/2024;1;0;0;0;13107;17,6033;49166,253;867047,632;23,22180264;5,61850264
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;15/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002176;               ;15/01/2024;1;0;0;0;14313;17,6033;63479,253;1119003,665;23,22180264;5,61850264
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;11/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005517;               ;11/02/2024;1;0;0;0;4370;20,3491;17418,333;318940,1929;24,57508574;4,22598574
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;12/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005572;               ;12/02/2024;1;0;0;0;6557,333;20,3491;23975,666;452376,0179;24,57508574;4,22598574
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;13/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005858;               ;13/02/2024;1;0;0;0;25340;20,3491;49315,666;968022,2119;24,57508574;4,22598574
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;22/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006541;               ;22/02/2024;1;0;0;0;27324;20,3491;50202,666;1005106,504;24,57508574;4,22598574
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;23/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006620;               ;23/02/2024;1;0;0;0;8230,667;20,3491;48048,333;964675,0844;24,57508574;4,22598574
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;06/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24011836;               ;06/03/2024;1;0;0;0;35.786;20,14;64.775;1.302.585,58;25,3;5,16
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;07/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24011839;               ;07/03/2024;1;0;0;0;4.280;20,14;63.397;1.274.986,24;25,3;5,16
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;23/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010265;               ;23/03/2024;1;0;0;0;15.124;20,14;29.221;588.026,94;25,3;5,16
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;24/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010389;               ;24/03/2024;1;0;0;0;23.049;20,14;52.270;1.052.125,47;25,3;5,16
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;25/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010465;               ;25/03/2024;1;0;0;0;11.961;20,14;64.241;1.293.165,08;25,3;5,16
2306;LEITE UHT INTEGRAL JUS. ZERO LACTOSE 1LT GFA 06UN ;FD ;26/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010471;               ;26/03/2024;1;0;0;0;9.393;20,14;73.159;1.472.734,21;25,3;5,16
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;06/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027536;               ;06/10/2023;1;0;0;0;8049,333;37,5758;33954,333;1306913,232;38,90438155;1,32858155
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;07/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027347;               ;07/10/2023;1;0;0;0;3158;37,5758;34508,423;1325352,331;38,90438155;1,32858155
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;08/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23027349;               ;08/10/2023;1;0;0;0;15563,667;37,5758;50071,09;1910131,163;38,90438155;1,32858155
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;14/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032740;               ;14/11/2023;1;0;0;0;6292;37,5269;6579;247067,8589;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;15/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032803;               ;15/11/2023;1;0;0;0;21771;37,5269;28350;1064065,999;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;16/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032898;               ;16/11/2023;1;0;0;0;12730;37,5269;41052;1540732,506;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;17/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033011;               ;17/11/2023;1;0;0;0;1123;37,5269;41185;1545719,327;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;27/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033747;               ;27/11/2023;1;0;0;0;1880;37,5269;2296,59;86186,6264;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;28/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033856;               ;28/11/2023;1;0;0;0;15055;37,5269;17333,02;650457,2091;40,39927719;2,87237719
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;05/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034464;               ;05/12/2023;1;0;0;0;5168;38,1567;12083,167;456699,2233;38,45380345;0,29710345
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;06/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23035525;               ;06/12/2023;1;0;0;0;11109;38,1567;22942,167;871132,9286;38,45380345;0,29710345
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;07/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23035803;               ;07/12/2023;1;0;0;0;5289;38,1567;26071,167;990926,7869;38,45380345;0,29710345
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;08/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036115;               ;08/12/2023;1;0;0;0;16895;38,1567;26874,167;1023951,451;38,45380345;0,29710345
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;09/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036020;               ;09/12/2023;1;0;0;0;8207,154;38,1567;31130,321;1186569,548;38,45380345;0,29710345
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;07/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000448;               ;07/01/2024;1;0;0;0;5378;36,6609;13108,75;491829,1398;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;08/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000517;               ;08/01/2024;1;0;0;0;10762;36,6609;23870,75;886373,7456;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;09/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000592;               ;09/01/2024;1;0;0;0;11742;36,6609;35612,75;1316846,033;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;10/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000702;               ;10/01/2024;1;0;0;0;13751,833;36,6609;49364,583;1821000,608;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;18/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002479;               ;18/01/2024;1;0;0;0;2022;36,6609;22744,583;838559,938;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;19/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002568;               ;19/01/2024;1;0;0;0;12603;36,6609;35347,583;1300597,261;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;20/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002686;               ;20/01/2024;1;0;0;0;2100;36,6609;33523,583;1233203,533;43,19029301;6,52939301
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;08/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005329;               ;08/02/2024;1;0;0;0;16622;40,6576;26728,21;1047578,703;44,4133419;3,7557419
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;14/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005921;               ;14/02/2024;1;0;0;0;4436;40,6576;23092,3;911567,7977;44,4133419;3,7557419
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;15/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005866;               ;15/02/2024;1;0;0;0;16290;40,6576;39166,3;1565353,502;44,4133419;3,7557419
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;29/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007072;               ;29/02/2024;1;0;0;0;11740,667;40,6576;28670,167;1153967,106;44,4133419;3,7557419
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;01/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24007171;               ;01/03/2024;1;0;0;0;7.196;40,11;34.401;1.383.588,64;45,55;5,44
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;21/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010081;               ;21/03/2024;1;0;0;0;18.380;40,11;30.873;1.239.604,15;45,55;5,44
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;27/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010592;               ;27/03/2024;1;0;0;0;5.070;40,11;25.869;1.038.449,32;45,55;5,44
2331;LEITE UHT INTEGRAL -12Lts-MOCOCA MID              ;CX ;28/03/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24010685;               ;28/03/2024;1;0;0;0;9.309;40,11;32.201;1.292.298,75;45,55;5,44
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;09/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23032237;               ;09/11/2023;1;0;0;0;4170;34,7409;4179;145190,2914;40,43173088;5,69083088
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;28/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033856;               ;28/11/2023;1;0;0;0;1607;34,7409;2371,42;82386,8477;40,43173088;5,69083088
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;29/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033952;               ;29/11/2023;1;0;0;0;617;34,7409;2988,42;103821,983;40,43173088;5,69083088
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;08/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036118;               ;08/12/2023;1;0;0;0;2249,161;35,6063;3700,161;130494,1611;38,53891958;2,93261958
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;09/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036219;               ;09/12/2023;1;0;0;0;0;0;3515,161;123969,7291;38,53891958;38,53891958
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;16/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002263;               ;16/01/2024;1;0;0;0;1980;33,5756;2807;95645,6587;43,10349116;9,52789116
2355;LEITE UHT DESNATADO -12Lts-MOCOCA MID             ;CX ;28/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006969;               ;28/02/2024;1;0;0;0;3806;37,7332;3814,667;143907,8193;43,98544198;6,25224198
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;06/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030921;               ;06/11/2023;1;0;0;0;3453;35,587;3463,59;123268,3657;40,50277859;4,91577859
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;07/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23031026;               ;07/11/2023;1;0;0;0;872,5;35,587;4336,09;154318,0232;40,50277859;4,91577859
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;27/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033747;               ;27/11/2023;1;0;0;0;2147;35,587;2747,09;97762,061;40,50277859;4,91577859
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;07/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23035803;               ;07/12/2023;1;0;0;0;3773,001;36,17;5854,001;210527,0293;38,62645559;2,45645559
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;27/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037277;               ;27/12/2023;1;0;0;0;2935;36,17;4123;148883,0519;38,62645559;2,45645559
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;10/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005512;               ;10/02/2024;1;0;0;0;2260;38,5698;2371;91176,0022;44,0288949;5,4590949
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;23/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006620;               ;23/02/2024;1;0;0;0;1077;38,5698;1324;51037,894;44,0288949;5,4590949
2379;LEITE UHT SEMI-DESNATADO -12Lts-MOCOCA MID        ;CX ;28/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006969;               ;28/02/2024;1;0;0;0;3217,667;38,5698;4507,667;173832,0245;44,0288949;5,4590949
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;25/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030036;               ;25/10/2023;1;0;0;0;2517;31,7747;15625,577;528254,4843;40,84914328;9,07444328
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;30/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030442;               ;30/10/2023;1;0;0;0;2013;31,7747;15154,467;508236,6486;40,84914328;9,07444328
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;31/10/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030530;               ;31/10/2023;1;0;0;0;5772;31,7747;22112,467;731415,2176;40,84914328;9,07444328
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;01/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030651;               ;01/11/2023;1;0;0;0;6167;31,8685;26655,467;874231,0467;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;02/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030712;               ;02/11/2023;1;0;0;0;10340,37;31,8685;26005,837;843319,702;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;03/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030764;               ;03/11/2023;1;0;0;0;8722,148;31,8685;34726,655;1121238,346;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;04/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030851;               ;04/11/2023;1;0;0;0;5037;31,8685;34796,655;1121387,968;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;05/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23030862;               ;05/11/2023;1;0;0;0;4378,889;31,8685;39175,544;1260936,592;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;29/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23033952;               ;29/11/2023;1;0;0;0;2042;31,8685;8531,544;273954,3244;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;30/11/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034040;               ;30/11/2023;1;0;0;0;8367;31,8685;16420,544;525249,1015;41,78281413;9,91431413
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;01/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034126;               ;01/12/2023;1;0;0;0;2952,593;30,8586;17817,593;566604,3353;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;02/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23034265;               ;02/12/2023;1;0;0;0;3206,222;30,8586;16872,815;533540,8122;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;14/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036403;               ;14/12/2023;1;0;0;0;5265;30,8586;10671,809;333441,3257;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;15/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036481;               ;15/12/2023;1;0;0;0;9637,333;30,8586;18305,142;568220,7494;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;16/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036589;               ;16/12/2023;1;0;0;0;3321;30,8586;14696,142;455583,872;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;17/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036584;               ;17/12/2023;1;0;0;0;8954;30,8586;23650,142;731891,7764;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;18/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23036648;               ;18/12/2023;1;0;0;0;2332,043;30,8586;25982,185;803855,3585;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;26/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037181;               ;26/12/2023;1;0;0;0;8688;30,8586;25910,185;800931,8633;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;27/12/2023;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;23037277;               ;27/12/2023;1;0;0;0;489;30,8586;26376,185;815310,745;41,66761724;10,80901724
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;05/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000333;               ;05/01/2024;1;0;0;0;2038;31,3592;22987,685;711482,7958;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;06/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000438;               ;06/01/2024;1;0;0;0;11148,815;31,3592;23292,5;725472,4087;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;07/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24000448;               ;07/01/2024;1;0;0;0;4630;31,3592;27922,5;870665,5047;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;20/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002686;               ;20/01/2024;1;0;0;0;223;31,3592;14807,78;461768,4902;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;21/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002695;               ;21/01/2024;1;0;0;0;3868;31,3592;18675,78;583065,8758;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;22/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002766;               ;22/01/2024;1;0;0;0;4402;31,3592;23077,78;721109,0742;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;23/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002846;               ;23/01/2024;1;0;0;0;5180;31,3592;28257,78;883549,7302;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;24/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24002933;               ;24/01/2024;1;0;0;0;2359;31,3592;30611,78;957369,7455;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;25/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003008;               ;25/01/2024;1;0;0;0;2676;31,3592;28497,78;891481,6307;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;26/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003111;               ;26/01/2024;1;0;0;0;8271;31,3592;36541,78;1143752,446;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;27/01/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003190;               ;27/01/2024;1;0;0;0;1412,207;31,3592;37203,987;1164563,203;41,94484153;10,58564153
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;01/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003572;               ;01/02/2024;1;0;0;0;2359;34,9029;38432,667;1211517,755;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;02/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003661;               ;02/02/2024;1;0;0;0;5923;34,9029;34773,667;1116193,287;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;03/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003750;               ;03/02/2024;1;0;0;0;7972;34,9029;23945,667;790981,7659;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;04/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003822;               ;04/02/2024;1;0;0;0;4865;34,9029;28810,667;960784,3744;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;05/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003889;               ;05/02/2024;1;0;0;0;4952;34,9029;33762,667;1133623,535;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;06/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24003993;               ;06/02/2024;1;0;0;0;1034;34,9029;34746,667;1168034,324;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;13/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24005858;               ;13/02/2024;1;0;0;0;8429;34,9029;16321,667;559514,8601;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;17/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006149;               ;17/02/2024;1;0;0;0;5446,741;34,9029;18057,408;622406,981;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;18/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006159;               ;18/02/2024;1;0;0;0;3975;34,9029;22032,408;761146,0085;43,8266959;8,9237959
2525;CREME DE LEITE UHT JUSSARA * - 27 un.             ;CX ;19/02/2024;498;ENTRADA P/INDUSTRIALIZACAO              ;;;PRO  ;24006217;               ;19/02/2024;1;0;0;0;2172;34,9029;28884,408;998633,6633;43,8266959;8,9237959
